timestamp,theta,b,detected
2025-09-02T13:47:53.646538,1.6811520765291952,-32.771419284354806,1.0
2025-09-02T13:47:53.792055,2.2085794572843294,-43.24260609591465,1.0
2025-09-02T13:47:53.936139,2.2649967568991087,-45.73029174886574,1.0
2025-09-02T13:47:54.082969,2.139219841784928,-44.5187513252597,1.0
2025-09-02T13:47:54.227649,2.3405565622861215,-50.391000843677716,1.0
2025-09-02T13:47:54.368630,2.483834485732469,-53.480289840821456,1.0
2025-09-02T13:47:54.517686,2.1552138511941235,-48.38340373945198,1.0
2025-09-02T13:47:54.675070,-0.7536435554780927,-4.780063111966683,1.0
2025-09-02T13:47:54.828075,-1.6008158714085385,11.82360956886862,1.0
2025-09-02T13:47:54.965829,0.6038668500356945,-21.56677875858213,1.0
2025-09-02T13:47:55.101953,0.4323907211400367,-19.61308221105685,1.0
2025-09-02T13:47:55.243126,0.6894209803300603,-24.50699119107685,1.0
2025-09-02T13:47:55.392967,-2.4300773420545823,35.552411015713005,1.0
2025-09-02T13:47:55.530046,1.4130904099815125,-37.55235483034767,1.0
2025-09-02T13:47:55.667131,1.661139588649253,-41.87924783859444,1.0
2025-09-02T13:47:55.803196,2.188807674946316,-52.65778529725662,1.0
2025-09-02T13:47:55.954366,-0.8494592181905156,10.162405184671343,1.0
2025-09-02T13:47:56.099594,2.877533064735942,-65.86008764587268,1.0
2025-09-02T13:47:56.251130,-0.22946404998015899,1.5797803730126816,1.0
2025-09-02T13:47:56.391055,2.0840593327916617,-52.66973298423795,1.0
2025-09-02T13:47:56.533795,1.1080564707425182,-32.60178501926316,1.0
2025-09-02T13:47:56.684137,0.7461127609397425,-19.29218636452015,1.0
2025-09-02T13:47:56.823394,-1.15892956085648,11.918636040726938,1.0
2025-09-02T13:47:56.972944,0.5262663565265997,-13.290698308966284,1.0
2025-09-02T13:47:57.121053,0.632978578965466,-16.182010061587107,1.0
2025-09-02T13:47:57.264283,-0.3065803771445018,-3.4323999273432264,1.0
2025-09-02T13:47:57.411895,0.7288069268718284,-21.46201752905654,1.0
2025-09-02T13:47:57.560633,0.14402184199801635,-6.295018789860251,1.0
2025-09-02T13:47:57.702788,2.346604159897353,-52.758739452258055,1.0
2025-09-02T13:47:57.851205,2.665670543851087,-58.46732002008946,1.0
2025-09-02T13:47:57.992528,2.4993224579783133,-58.00627267056939,1.0
2025-09-02T13:47:58.129840,2.4099739258769266,-57.096269052765365,1.0
2025-09-02T13:47:58.267830,2.3000215504829966,-55.1388561388743,1.0
2025-09-02T13:47:58.414422,2.439320676096688,-58.899871949364865,1.0
2025-09-02T13:47:58.556573,2.4179022576588074,-59.03645338048091,1.0
2025-09-02T13:47:58.699374,2.5528733671050263,-62.64476030125286,1.0
2025-09-02T13:47:58.844094,2.7933081136830094,-68.03164861657922,1.0
2025-09-02T13:47:59.002001,1.843903149673171,-34.37596721001114,1.0
2025-09-02T13:47:59.156155,2.2370051053906774,-42.591431591035644,1.0
2025-09-02T13:47:59.301409,1.404307048643613,-43.419578698349824,1.0
2025-09-02T13:47:59.454256,2.653444158577445,-50.45747490695112,1.0
2025-09-02T13:47:59.601036,-0.19357600726915444,-12.111628866816886,1.0
2025-09-02T13:47:59.751205,1.6259665341953402,-32.725181748185605,1.0
2025-09-02T13:47:59.891643,-1.8658318913337273,23.39370841793334,1.0
2025-09-02T13:48:00.031255,-2.1482035151437993,30.306730111732804,1.0
2025-09-02T13:48:00.187086,0.5739255410867934,-12.161764907080737,1.0
2025-09-02T13:48:00.325915,-2.3735964281833426,39.111044835642815,1.0
2025-09-02T13:48:00.466446,-2.277004095224314,39.125578349822376,1.0
2025-09-02T13:48:00.606417,-2.0127457650043925,35.52720728190968,1.0
2025-09-02T13:48:00.750840,-1.4794744943325562,26.825641620522333,1.0
2025-09-02T13:48:00.892169,-0.7926028692030876,14.649307061857826,1.0
2025-09-02T13:48:01.036117,0.18685988845678517,-3.4651569008354954,1.0
2025-09-02T13:48:01.191514,0.5111479453338645,-5.195372972265886,1.0
2025-09-02T13:48:01.340841,0.7398919593847397,-7.575965030237967,1.0
2025-09-02T13:48:01.496155,0.7414839566691168,-5.691584699589043,1.0
2025-09-02T13:48:01.639520,1.8879042634220171,-36.75233346251389,1.0
2025-09-02T13:48:01.794168,1.4752284577172563,-21.65028415110737,1.0
2025-09-02T13:48:01.936655,2.1380320047946166,-43.396620812652145,1.0
2025-09-02T13:48:02.083763,2.082205496268542,-43.1508621443204,1.0
2025-09-02T13:48:02.228252,2.32968595993607,-48.66315685847451,1.0
2025-09-02T13:48:02.370336,2.5952032127573306,-54.675960557540975,1.0
2025-09-02T13:48:02.518128,2.6298101352394094,-57.04776588632626,1.0
2025-09-02T13:48:02.666734,2.0574962501014364,-45.497153831655964,1.0
2025-09-02T13:48:02.808058,1.1928960058948612,-28.34590929708054,1.0
2025-09-02T13:48:02.953435,0.7092807310274971,-20.51509330273825,1.0
2025-09-02T13:48:03.104883,0.3821779986761677,-13.99495841077487,1.0
2025-09-02T13:48:03.249007,0.3447722234478547,-12.976673745461085,1.0
2025-09-02T13:48:03.392843,0.6142068668930084,-17.890504078921367,1.0
2025-09-02T13:48:03.537989,-1.5299084907146157,44.17164693333609,1.0
2025-09-02T13:48:03.681631,-1.4476696604112,45.98665078144063,1.0
2025-09-02T13:48:03.825612,-1.608547280522616,45.8312761255155,1.0
2025-09-02T13:48:03.972061,0.14715926240302393,21.710542395919333,1.0
2025-09-02T13:48:04.114167,0.8720410146893266,-23.903544072003342,1.0
2025-09-02T13:48:04.261531,0.5184239022060106,-0.9428029906275697,1.0
2025-09-02T13:48:04.404252,1.2470024914825322,-32.86405538474742,1.0
2025-09-02T13:48:04.546472,1.329391822112428,-34.4624453016238,1.0
2025-09-02T13:48:04.694754,0.3812312534638874,-15.945599880399982,1.0
2025-09-02T13:48:04.837334,1.5666550898200462,-39.86371667351068,1.0
2025-09-02T13:48:04.982369,1.9198373260142605,-47.2833511352635,1.0
2025-09-02T13:48:05.129418,2.8741326151334894,-50.6700921661361,1.0
2025-09-02T13:48:05.279259,3.11422402663482,-51.24752721141658,1.0
2025-09-02T13:48:05.425410,3.0536493155907873,-56.90333354479321,1.0
2025-09-02T13:48:05.567286,0.7496096946870688,-24.169958525805555,1.0
2025-09-02T13:48:05.711494,0.2834405887901463,-15.728640289434793,1.0
2025-09-02T13:48:05.860147,0.6592433515644179,-14.191827351994789,1.0
2025-09-02T13:48:06.007868,-0.5995357727222962,4.064078625268962,1.0
2025-09-02T13:48:06.159642,-3.9991395332111748,193.19182079362918,1.0
2025-09-02T13:48:06.309061,0.04951874159829187,-5.531359859145709,1.0
2025-09-02T13:48:06.460801,-3.209085807468619,28.897683928731794,1.0
2025-09-02T13:48:06.612526,0.18520871446093376,-7.800801179783548,1.0
2025-09-02T13:48:06.764246,-8.014969278555945,75.63682724539751,1.0
2025-09-02T13:48:06.918519,1.3183564253370728,-29.147530932772383,1.0
2025-09-02T13:48:07.076697,1.2823534983036313,-28.797831136310947,1.0
2025-09-02T13:48:07.229687,-14.617595490773612,161.2176779756261,1.0
2025-09-02T13:48:07.376609,0.9986911440893659,-24.4989846172424,1.0
2025-09-02T13:48:07.521508,-17.185087397207525,173.23267795565596,1.0
2025-09-02T13:48:07.672618,-0.14273345688381414,-2.1999080843384036,1.0
2025-09-02T13:48:07.819013,-19.24230617577859,193.63817844476148,1.0
2025-09-02T13:48:07.966360,0.252201748473191,-9.865457390736537,1.0
2025-09-02T13:48:08.111136,0.14687428996074567,-7.910459609843656,1.0
2025-09-02T13:48:08.256963,-16.980294029133876,175.36129088484688,1.0
2025-09-02T13:48:08.401802,-0.30392207481739975,1.8573518907368225,1.0
2025-09-02T13:48:08.547376,-0.2528274019482081,1.4347780186026284,1.0
2025-09-02T13:48:08.691992,-16.7192755432602,182.016765943407,1.0
2025-09-02T13:48:08.837655,0.10869061414841495,-5.697127147647052,1.0
2025-09-02T13:48:08.983224,-21.578144178994727,256.1947068497566,1.0
2025-09-02T13:48:09.132845,-23.12841599764869,287.64717630890436,1.0
2025-09-02T13:48:09.276913,0.46284865505603434,-7.78857204190524,1.0
2025-09-02T13:48:09.422481,-25.92192948648129,352.5565993236071,1.0
2025-09-02T13:48:09.568704,-0.44497776896311975,13.603044488529576,1.0
2025-09-02T13:48:09.715386,-0.5946272329899112,16.677661700186945,1.0
2025-09-02T13:48:09.862132,-0.934045234640154,24.145258529542048,1.0
2025-09-02T13:48:10.008040,-0.255483775444384,13.792161573296653,1.0
2025-09-02T13:48:10.157012,0.347750291000331,2.7198537373058116,1.0
2025-09-02T13:48:10.305645,0.7170314663360472,-5.169151815434134,1.0
2025-09-02T13:48:10.451256,-21.128136294176507,279.5954563560681,1.0
2025-09-02T13:48:10.599304,1.3744506601625306,-18.52087200480821,1.0
2025-09-02T13:48:10.748493,1.4067013657859568,-19.540207010031736,1.0
2025-09-02T13:48:10.893666,1.6351322494838179,-25.45501812312068,1.0
2025-09-02T13:48:11.039964,1.5928467435441451,-25.073394960859446,1.0
2025-09-02T13:48:11.184341,-19.286424992767696,252.28508230396574,1.0
2025-09-02T13:48:11.337782,1.9550742137884458,-33.56629983534742,1.0
2025-09-02T13:48:11.493371,1.4839967962639444,-25.118878046857503,1.0
2025-09-02T13:48:11.649205,1.6059040411135967,-28.694516472697387,1.0
2025-09-02T13:48:11.798301,-17.184512270091215,232.9443870994636,1.0
2025-09-02T13:48:11.946454,-17.009387171814737,227.2353430308392,1.0
2025-09-02T13:48:12.099968,-15.6476672189249,202.3411506119296,1.0
2025-09-02T13:48:12.269118,1.3883720339455705,-29.19685763420921,1.0
2025-09-02T13:48:12.432254,1.5007857261365594,-32.01837263315883,1.0
2025-09-02T13:48:12.592105,0.7801163962310032,-19.549068236820517,1.0
2025-09-02T13:48:12.749728,1.1195761770952186,-27.88368871849002,1.0
2025-09-02T13:48:12.898683,-8.81928860606386,98.26459635490733,1.0
2025-09-02T13:48:13.053996,1.779858737762457,-39.99902721698038,1.0
2025-09-02T13:48:13.213125,2.1822707721085,-47.7900805353313,1.0
2025-09-02T13:48:13.360430,-7.932071819278111,93.74601177343561,1.0
2025-09-02T13:48:13.518523,3.0873719460661575,-65.88514230111741,1.0
2025-09-02T13:48:13.681796,3.796325915323898,-74.47510427402142,1.0
2025-09-02T13:48:13.836437,-8.357033351778663,111.77577199307905,1.0
2025-09-02T13:48:13.998143,2.281809326447281,-51.09964699963973,1.0
2025-09-02T13:48:14.158501,1.6890414208796711,-40.953956716830135,1.0
2025-09-02T13:48:14.317497,1.078257677344251,-31.292521019711444,1.0
2025-09-02T13:48:14.474752,1.075675742311082,-30.145233396014874,1.0
2025-09-02T13:48:14.625485,-4.0348129201436524,55.817922076789955,1.0
2025-09-02T13:48:14.783349,1.6866151912906218,-27.4868016893912,1.0
2025-09-02T13:48:14.940809,0.4806799613075715,-14.494523959185244,1.0
2025-09-02T13:48:15.091971,-2.060548641037428,27.13463810509188,1.0
2025-09-02T13:48:15.253643,1.2237034449664548,-25.906860175073916,1.0
2025-09-02T13:48:15.415804,1.7838597521962916,-34.40169524940745,1.0
2025-09-02T13:48:15.568553,0.06556516742444005,-10.526496457721692,1.0
2025-09-02T13:48:15.730475,2.8953872322560774,-53.72721900420879,1.0
2025-09-02T13:48:15.894706,2.886851795768802,-51.312748220218964,1.0
2025-09-02T13:48:16.043472,2.33594033075518,-38.571115538928666,1.0
2025-09-02T13:48:16.198197,2.1024781748101997,-53.29817934925461,1.0
2025-09-02T13:48:16.357266,3.407657418529236,-53.87441252140502,1.0
2025-09-02T13:48:16.513650,4.94086112188728,-72.31489128400358,1.0
2025-09-02T13:48:16.665315,3.961278635874296,-84.70113042404148,1.0
2025-09-02T13:48:16.818734,7.100182424874336,-96.46670343321671,1.0
2025-09-02T13:48:16.976598,7.977890249603098,-110.3664198656777,1.0
2025-09-02T13:48:17.129475,2.041420910650541,-52.39937731008581,1.0
2025-09-02T13:48:17.282511,9.737879811947971,-126.66242811625818,1.0
2025-09-02T13:48:17.437352,-0.15821173359541063,-19.067159789761035,1.0
2025-09-02T13:48:17.597054,14.144839251268433,-173.48445062292433,1.0
2025-09-02T13:48:17.756072,14.937497866370824,-179.5806347115315,1.0
2025-09-02T13:48:17.917037,16.80429984128788,-196.53985311831758,1.0
2025-09-02T13:48:18.080088,18.550873909666002,-214.0497528173579,1.0
2025-09-02T13:48:18.236796,1.8399977550375524,-52.03223806152744,1.0
2025-09-02T13:48:18.391392,2.0572366537487445,-58.60731112194139,1.0
2025-09-02T13:48:18.549184,21.293112621660427,-234.70764748439512,1.0
2025-09-02T13:48:18.705193,2.6281548380529682,-74.82845806514933,1.0
2025-09-02T13:48:18.862208,2.9852750697083206,-77.38444957941726,1.0
2025-09-02T13:48:19.020120,24.552781644236596,-294.13864797494466,1.0
2025-09-02T13:48:19.181917,26.66330939614607,-327.55502466944057,1.0
2025-09-02T13:48:19.338807,2.589180301926785,-75.0779832750452,1.0
2025-09-02T13:48:19.493963,1.3757311276971935,-58.51051477514011,1.0
2025-09-02T13:48:19.650047,31.02420060879133,-409.94201926418623,1.0
2025-09-02T13:48:19.806058,0.651269489798051,-37.0705654179161,1.0
2025-09-02T13:48:19.966706,0.3481229124946842,-32.69807639376222,1.0
2025-09-02T13:48:20.123580,33.18503668564249,-465.4233084875859,1.0
2025-09-02T13:48:20.280164,35.29503820845471,-508.187560421455,1.0
2025-09-02T13:48:20.434723,0.7480607896606185,-37.78102078650875,1.0
2025-09-02T13:48:20.588825,0.47019749024813956,-33.81983485372348,1.0
2025-09-02T13:48:20.750389,37.568520668401696,-561.21448855311,1.0
2025-09-02T13:48:20.909401,37.79094370651629,-571.5680922250132,1.0
2025-09-02T13:48:21.066237,0.28929636142710025,-32.71283497514298,1.0
2025-09-02T13:48:21.221972,38.26084062356303,-591.5298994847604,1.0
2025-09-02T13:48:21.380351,41.73500036649879,-345.213231570798,1.0
2025-09-02T13:48:21.537169,-0.19745038959247158,-23.446068250197186,1.0
2025-09-02T13:48:21.699900,-0.4625180131409059,-19.653958183398345,1.0
2025-09-02T13:48:21.855262,37.18952495348645,-570.4460194958516,1.0
2025-09-02T13:48:22.014420,36.677337230509615,-557.0462178962537,1.0
2025-09-02T13:48:22.172728,-1.2047784122677496,4.012002412374159,1.0
2025-09-02T13:48:22.331566,-0.6777464571886198,-7.07287291755847,1.0
2025-09-02T13:48:22.488197,30.87160172087476,-277.6479565809254,1.0
2025-09-02T13:48:22.645994,0.9694613448233935,-37.29934517647234,1.0
2025-09-02T13:48:22.802066,2.044900123690938,-55.91678577480968,1.0
2025-09-02T13:48:22.958190,26.67036504776446,-384.20654265443216,1.0
2025-09-02T13:48:23.114271,26.840859714755396,-381.32516091360014,1.0
2025-09-02T13:48:23.271361,2.0468116524488047,-59.395567684952084,1.0
2025-09-02T13:48:23.427778,2.7557633931301995,-73.80825046273651,1.0
2025-09-02T13:48:23.581185,25.859049708385847,-372.90506339864953,1.0
2025-09-02T13:48:23.733030,26.8948398283636,-384.9178003050654,1.0
2025-09-02T13:48:23.886405,27.81304354890512,-388.40859206243977,1.0
2025-09-02T13:48:24.047069,27.34910881368656,-183.35927954959914,1.0
2025-09-02T13:48:24.199738,2.585512374529308,-80.14918534823039,1.0
2025-09-02T13:48:24.358977,25.591115048116873,-349.4031427754429,1.0
2025-09-02T13:48:24.513923,25.32405451207373,-349.8651592472341,1.0
2025-09-02T13:48:24.668081,2.16166996524967,-57.98110548709451,1.0
2025-09-02T13:48:24.818416,2.3584695699972746,-51.91326315083438,1.0
2025-09-02T13:48:24.970151,26.28742728377598,-175.23941601040463,1.0
2025-09-02T13:48:25.124240,2.6588563098129843,-37.070549946708866,1.0
2025-09-02T13:48:25.278394,24.91600824030522,-163.8594063301449,1.0
2025-09-02T13:48:25.432919,5.991860013947546,-65.80668384319347,1.0
2025-09-02T13:48:25.592145,9.625747279669834,-100.35738072028107,1.0
2025-09-02T13:48:25.748283,24.40417399021821,-161.61440824551983,1.0
2025-09-02T13:48:25.905412,17.112963753721132,-180.56928762060704,1.0
2025-09-02T13:48:26.062564,19.50471213924021,-202.85730570102606,1.0
2025-09-02T13:48:26.219485,20.15300115325321,-90.71085410031583,1.0
2025-09-02T13:48:26.378074,17.937159745678045,-53.425412684104685,1.0
2025-09-02T13:48:26.536749,23.39951377309131,-235.7388331119903,1.0
2025-09-02T13:48:26.690331,24.39355879101703,-241.44710711173263,1.0
2025-09-02T13:48:26.847310,15.72027849230738,-223.48573612322411,1.0
2025-09-02T13:48:27.004205,28.386003078576277,-307.4208416730716,1.0
2025-09-02T13:48:27.161013,30.3217908652354,-348.6701218511185,1.0
2025-09-02T13:48:27.321265,13.928658405274843,-187.91352827823846,1.0
2025-09-02T13:48:27.479383,13.803532010457857,-187.18314969616966,1.0
2025-09-02T13:48:27.636075,36.03164345946459,-500.0458346020004,1.0
2025-09-02T13:48:27.794310,16.363828299034356,-8.37774202107073,1.0
2025-09-02T13:48:27.952268,14.900308855762134,-195.48900602168186,1.0
2025-09-02T13:48:28.107231,15.279045171984158,-195.598843225758,1.0
2025-09-02T13:48:28.258487,39.17605583906995,-610.3883999723444,1.0
2025-09-02T13:48:28.413115,14.738890755909164,-181.34284443752273,1.0
2025-09-02T13:48:28.562771,37.18652621052924,-583.377048193662,1.0
2025-09-02T13:48:28.718316,16.826584546384854,-205.40036493512713,1.0
2025-09-02T13:48:28.875677,17.258585333539774,-212.06399424124908,1.0
2025-09-02T13:48:29.024892,33.03838485880075,-532.8237425478811,1.0
2025-09-02T13:48:29.180485,16.42167199322659,-205.07832015507353,1.0
2025-09-02T13:48:29.339437,16.76296208649511,-212.05888600576486,1.0
2025-09-02T13:48:29.492695,19.63850218097612,-201.1156862555689,1.0
2025-09-02T13:48:29.641605,21.41692797803381,-193.01681258970484,1.0
2025-09-02T13:48:29.797498,21.028178647816745,-158.4019993583321,1.0
2025-09-02T13:48:29.951639,18.590034590124453,-243.33786160804067,1.0
2025-09-02T13:48:30.107668,19.287124934479973,-255.41930967640326,1.0
2025-09-02T13:48:30.258286,13.9245272464743,-32.608856582525846,1.0
2025-09-02T13:48:30.414608,18.927687875185963,-252.8659961549772,1.0
2025-09-02T13:48:30.563954,9.09524251922708,31.38915352261938,1.0
2025-09-02T13:48:30.719207,18.32336909153266,-246.61462271197797,1.0
2025-09-02T13:48:30.877681,17.958143194617687,-249.50104027944883,1.0
2025-09-02T13:48:31.024293,12.12041612273898,-151.85010430497903,1.0
2025-09-02T13:48:31.181730,20.364071558286692,-98.77720870918279,1.0
2025-09-02T13:48:31.327781,7.650813949016654,-91.60681321791947,1.0
2025-09-02T13:48:31.468602,4.869728918456535,-53.2055984124861,1.0
2025-09-02T13:48:31.614994,9.313739928150582,-92.54763886510784,1.0
2025-09-02T13:48:31.771614,15.32870562885676,-34.339824249220214,1.0
2025-09-02T13:48:31.914153,-4.80498296048815,69.45079605516014,1.0
2025-09-02T13:48:32.057266,10.694438106123453,-94.93334363913198,1.0
2025-09-02T13:48:32.214374,12.775868260817408,0.8655088806837057,1.0
2025-09-02T13:48:32.356337,-0.5190515027953726,39.653172048204965,1.0
2025-09-02T13:48:32.516985,10.451848302426162,34.79975267802695,1.0
2025-09-02T13:48:32.674030,9.653556950745145,49.40856479202944,1.0
2025-09-02T13:48:32.823443,-68.11752098723998,1612.93849307641,1.0
2025-09-02T13:48:32.979863,6.917611655961883,-114.93920111866191,1.0
2025-09-02T13:48:33.124079,-72.01861103900711,1929.5487774355715,1.0
2025-09-02T13:48:33.278716,5.908550527763775,-113.27935289938898,1.0
2025-09-02T13:48:33.425424,-51.55808963318821,804.4579862093024,1.0
2025-09-02T13:48:33.580639,5.195277609599793,-98.18274107925401,1.0
2025-09-02T13:48:33.727596,-65.83161899525685,1515.2100508004391,1.0
2025-09-02T13:48:33.878994,4.215894143614585,-80.94790710223083,1.0
2025-09-02T13:48:34.022095,-30.310791625101036,455.50998335695795,1.0
2025-09-02T13:48:34.172190,2.784473289786304,-58.506270724971046,1.0
2025-09-02T13:48:34.318314,10.289980965811193,-115.22330185038436,1.0
2025-09-02T13:48:34.470620,-28.727710031978063,489.18890263236267,1.0
2025-09-02T13:48:34.621301,-35.033597746070505,567.0735695458079,1.0
2025-09-02T13:48:34.775722,0.24154365137762615,-12.897344412607254,1.0
2025-09-02T13:48:34.924435,-52.514684392654004,750.0895744470802,1.0
2025-09-02T13:48:35.074809,0.694488752214833,-17.14204234225849,1.0
2025-09-02T13:48:35.222972,-48.545144976524774,645.4110277530926,1.0
2025-09-02T13:48:35.371203,0.38930583192984375,-11.117140179245098,1.0
2025-09-02T13:48:35.520047,-55.32296057266147,858.7499160271427,1.0
2025-09-02T13:48:35.672031,0.7649349927256037,-19.5005336852862,1.0
2025-09-02T13:48:35.821389,-14.337783977399216,74.94017906137788,1.0
2025-09-02T13:48:35.973489,0.672818702183381,-18.3541206999962,1.0
2025-09-02T13:48:36.125987,-13.489929870379205,71.81695014155798,1.0
2025-09-02T13:48:36.278095,1.1839023414967875,-30.294547060524792,1.0
2025-09-02T13:48:36.430150,-4.2814379454604925,26.688256591216486,1.0
2025-09-02T13:48:36.584501,1.059896298766427,-31.128630167402434,1.0
2025-09-02T13:48:36.738236,1.1601635745313668,-31.87754131082886,1.0
2025-09-02T13:48:36.893190,0.8668773757844876,-31.027195048007457,1.0
2025-09-02T13:48:37.047215,0.7423289031614964,-29.479602436898745,1.0
2025-09-02T13:48:37.199913,15.93321152995017,-172.34512028117877,1.0
2025-09-02T13:48:37.352552,13.31306235330378,-187.46963618214625,1.0
2025-09-02T13:48:37.506079,1.08344530030286,-32.57366440385658,1.0
2025-09-02T13:48:37.666382,-14.702669837523503,263.2774575008973,1.0
2025-09-02T13:48:37.823295,0.4880640703994939,-22.033187702858754,1.0
2025-09-02T13:48:37.983296,0.7220274405987054,-24.780195216732068,1.0
2025-09-02T13:48:38.139606,1.104743832552911,-31.956637363110076,1.0
2025-09-02T13:48:38.295599,-45.85802244171553,273.96931607167187,1.0
2025-09-02T13:48:38.448789,2.0319182502804716,-49.3036465570292,1.0
2025-09-02T13:48:38.596769,2.0537755913686566,-49.96955169475416,1.0
2025-09-02T13:48:38.740147,-23.587011499329744,-51.525584123762656,1.0
2025-09-02T13:48:38.886742,-35.088405692913916,643.9425467820188,1.0
2025-09-02T13:48:39.036387,1.6459985214286665,-44.10852787002682,1.0
2025-09-02T13:48:39.191683,-26.59359061353188,466.9461536637898,1.0
2025-09-02T13:48:39.344460,1.5043737850296068,-43.7994444299826,1.0
2025-09-02T13:48:39.496767,1.4461239400980563,-42.30646069821023,1.0
2025-09-02T13:48:39.648715,1.2576234300999447,-38.566098901632586,1.0
2025-09-02T13:48:39.803176,-9.476331934922527,144.73502005314845,1.0
2025-09-02T13:48:39.961116,-7.004769066067869,102.16397804840722,1.0
2025-09-02T13:48:40.115110,0.748819710494366,-30.72938507532558,1.0
2025-09-02T13:48:40.276683,-5.581802627858189,82.00818302380026,1.0
2025-09-02T13:48:40.436135,-5.203657038454443,79.93603513021844,1.0
2025-09-02T13:48:40.589681,1.344308076007693,-43.379937714883226,1.0
2025-09-02T13:48:40.741423,1.6963958902393332,-49.788513329098805,1.0
2025-09-02T13:48:40.896640,-2.2563920394614625,26.079436199894644,1.0
2025-09-02T13:48:41.047620,1.5841218151385275,-48.48993536090984,1.0
2025-09-02T13:48:41.202809,-1.645117328544324,15.66436524430685,1.0
2025-09-02T13:48:41.363604,-1.3131325864605372,11.682350953207788,1.0
2025-09-02T13:48:41.516657,1.1329496637805196,-40.66187337233737,1.0
2025-09-02T13:48:41.678009,-0.07726677347602807,3.117402572711626,1.0
2025-09-02T13:48:41.841988,-1.3427625530839893,17.370678260484738,1.0
2025-09-02T13:48:42.005238,-1.4292145389904065,21.130919962459757,1.0
2025-09-02T13:48:42.173400,-1.35195429349977,21.435531389545417,1.0
2025-09-02T13:48:42.337580,1.1479747990614815,-2.3126618035653337,1.0
2025-09-02T13:48:42.501137,-0.8237088390312997,14.020439307674792,1.0
2025-09-02T13:48:42.659318,1.5118199085665711,-51.990167799527626,1.0
2025-09-02T13:48:42.814166,1.2557683846992287,-46.46500602470064,1.0
2025-09-02T13:48:42.967328,-0.38911561778624343,6.960861302398484,1.0
2025-09-02T13:48:43.123178,0.36306804397989934,-27.886744972525094,1.0
2025-09-02T13:48:43.282512,-0.5652812652920826,-8.70864841461298,1.0
