timestamp,elapsed_s,rx_bytes_delta,tx_bytes_delta,rx_packets_delta,tx_packets_delta,rx_errs,tx_errs,rx_drop,tx_drop,rx_bps,tx_bps,udp_sockets,total_rx_queue,total_tx_queue,max_rx_queue,max_tx_queue,ss_udp_total
2026-04-07T04:11:37.099984,0.001,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
2026-04-07T04:11:37.604983,0.525,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:38.111160,1.03,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:38.616353,1.536,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:39.122007,2.041,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:39.627239,2.547,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:40.133296,3.052,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:40.638548,3.558,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:41.144208,4.063,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:41.651097,4.569,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:42.157917,5.076,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:42.663563,5.583,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:43.169360,6.088,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:43.676523,6.594,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:44.181871,7.101,0,0,0,0,0,0,0,0,0,0,35,66120,0,66120,0,0
2026-04-07T04:11:44.687368,7.607,0,0,0,0,0,0,0,0,0,0,35,66120,0,66120,0,0
2026-04-07T04:11:45.195747,8.112,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:45.700928,8.62,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:46.206936,9.126,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:46.712480,9.632,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:47.218045,10.137,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:47.723815,10.643,0,0,0,0,0,0,0,0,0,0,35,0,768,0,768,0
2026-04-07T04:11:48.229295,11.148,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:48.735215,11.654,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:49.241649,12.16,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:49.747353,12.666,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:50.251987,13.172,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:50.756351,13.677,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:51.261117,14.181,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:51.766073,14.686,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:52.270495,15.191,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:52.775264,15.695,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:53.280779,16.2,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:11:53.786658,16.706,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:54.292432,17.211,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:54.797772,17.717,0,0,0,0,0,0,0,0,0,0,35,0,768,0,768,0
2026-04-07T04:11:55.302007,18.222,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:55.806350,18.727,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:56.311642,19.231,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:56.817266,19.736,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:57.322483,20.242,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:57.828058,20.747,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:58.333227,21.253,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:58.839031,21.758,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:59.344840,22.264,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:11:59.850097,22.77,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:00.355726,23.275,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:00.861146,23.78,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:01.366621,24.286,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:01.872281,24.791,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:02.378141,25.297,0,0,0,0,0,0,0,0,0,0,35,1536,0,768,0,0
2026-04-07T04:12:02.884245,25.803,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:03.389765,26.309,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:03.896457,26.815,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:04.403494,27.321,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:04.908916,27.828,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:05.414228,28.334,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:05.920045,28.839,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:06.425582,29.345,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:06.931102,29.85,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:07.436595,30.356,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:07.941866,30.861,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:08.447416,31.367,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:08.952788,31.872,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:09.458238,32.378,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:09.966747,32.886,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:10.472202,33.391,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:10.977539,33.897,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:11.482971,34.402,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:11.988705,34.908,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:12.494503,35.413,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:13.000214,35.919,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:13.506182,36.425,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:14.011979,36.931,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:14.518455,37.437,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:15.026826,37.946,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:15.533601,38.452,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:16.039122,38.958,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:16.544371,39.464,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:17.049537,39.969,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:17.555396,40.474,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:18.060770,40.98,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:18.566011,41.486,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:19.071558,41.991,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:19.576916,42.496,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:20.082414,43.002,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:20.588066,43.507,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:21.094231,44.013,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:21.600306,44.519,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:22.106236,45.025,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:22.612244,45.531,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:23.118666,46.037,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:23.624635,46.543,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:24.130284,47.049,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:24.636162,47.555,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:25.143533,48.063,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:25.648679,48.568,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:26.154822,49.073,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:26.659735,49.58,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:27.164619,50.084,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:27.669946,50.589,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:28.177362,51.095,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:28.682711,51.602,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:29.188463,52.107,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:29.693668,52.613,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:30.199208,53.118,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:30.704514,53.624,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:31.210197,54.129,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:31.717700,54.635,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:32.223856,55.142,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:32.729134,55.649,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:33.235043,56.154,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:33.740584,56.66,0,0,0,0,0,0,0,0,0,0,35,264480,0,264480,0,0
2026-04-07T04:12:34.246089,57.165,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:34.751604,57.671,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:35.256961,58.176,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:35.762699,58.682,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:36.268153,59.187,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:36.773429,59.693,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:37.278710,60.198,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:37.784265,60.703,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:38.289919,61.209,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:38.797159,61.715,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:39.302964,62.222,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:39.808303,62.728,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:40.314031,63.233,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:40.820302,63.739,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:41.326298,64.245,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:41.832764,64.751,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:42.338801,65.258,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:42.844444,65.764,0,0,0,0,0,0,0,0,0,0,35,0,768,0,768,0
2026-04-07T04:12:43.350035,66.269,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:43.856090,66.775,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:44.361465,67.281,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:44.866595,67.786,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:45.371987,68.291,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:45.879994,68.797,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:46.385336,69.305,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:46.890645,69.81,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:47.395946,70.315,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:47.902433,70.821,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:48.407670,71.327,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:48.912925,71.832,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:49.419358,72.338,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:49.925450,72.844,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:50.431609,73.35,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:50.937402,73.856,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:51.443081,74.362,0,0,0,0,0,0,0,0,0,0,35,0,66120,0,66120,0
2026-04-07T04:12:51.948680,74.868,0,0,0,0,0,0,0,0,0,0,35,66120,66120,66120,66120,0
2026-04-07T04:12:52.455579,75.373,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:52.960533,75.88,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:53.466176,76.385,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:53.971541,76.891,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:54.476806,77.396,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:54.982291,77.902,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:55.487729,78.407,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:55.992773,78.912,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:56.498199,79.417,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:57.003862,79.923,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:57.509128,80.429,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:58.014317,80.934,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:58.519760,81.439,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:59.025020,81.944,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:12:59.530533,82.45,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:00.035914,82.955,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:00.542271,83.461,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:01.047972,83.967,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:01.555117,84.473,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:02.060952,84.98,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:02.566984,85.486,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:03.073339,85.992,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:03.578888,86.498,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:04.084410,87.004,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
2026-04-07T04:13:04.590928,87.509,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:05.096467,88.016,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:05.601755,88.521,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:06.108861,89.026,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:06.615930,89.534,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:07.121259,90.041,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:07.626936,90.546,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:08.133827,91.052,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:08.639899,91.559,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:09.146289,92.065,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:09.653692,92.571,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:10.159133,93.078,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:10.664642,93.584,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:11.170150,94.089,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:11.675688,94.595,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:12.180783,95.1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:12.686208,95.606,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:13.191621,96.111,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:13.697056,96.616,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:14.202343,97.122,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:14.708029,97.627,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:15.213557,98.133,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:15.718900,98.638,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:16.225004,99.144,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:16.730411,99.65,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:17.235947,100.155,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:17.741806,100.661,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:18.248781,101.167,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:18.756934,101.674,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:19.262742,102.182,0,0,0,0,0,0,0,0,0,0,36,0,768,0,768,0
2026-04-07T04:13:19.768268,102.687,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:20.274165,103.193,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:20.779566,103.699,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:21.284846,104.204,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:21.790105,104.71,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:22.295332,105.215,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:22.800691,105.72,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:23.306001,106.225,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:23.811300,106.731,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:24.316515,107.236,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:24.821941,107.741,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:25.327442,108.247,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:25.832750,108.752,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:26.339668,109.257,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:26.846803,109.764,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:27.352405,110.272,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:27.858792,110.777,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:28.364753,111.284,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:28.870481,111.79,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:29.376038,112.295,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:29.881848,112.801,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:30.388120,113.307,0,0,0,0,0,0,0,0,0,0,36,151720,0,151720,0,0
2026-04-07T04:13:30.893501,113.813,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:31.398643,114.318,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:31.904714,114.823,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:32.410370,115.329,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:32.916059,115.835,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:33.422229,116.341,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:33.927508,116.847,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:34.432439,117.352,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:34.938235,117.857,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:35.444396,118.363,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:35.950321,118.869,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:36.455779,119.375,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:36.961764,119.881,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:37.467879,120.387,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:37.973644,120.893,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:38.479487,121.398,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:38.985323,121.904,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:39.490626,122.41,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:39.996014,122.915,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:40.501879,123.421,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:41.007357,123.927,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:41.512776,124.432,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:42.018222,124.938,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:42.524102,125.443,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:43.029687,125.949,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:43.535309,126.454,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:44.043017,126.96,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:44.549033,127.468,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:45.054766,127.974,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
2026-04-07T04:13:45.560123,128.48,0,0,0,0,0,0,0,0,0,0,37,0,768,0,768,0
2026-04-07T04:13:46.065944,128.985,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:46.571932,129.491,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:47.079094,129.997,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:47.585285,130.504,0,0,0,0,0,0,0,0,0,0,36,0,768,0,768,0
2026-04-07T04:13:48.090660,131.01,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:48.596168,131.515,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:49.101316,132.021,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:49.606514,132.526,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:50.112038,133.031,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:50.617812,133.537,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
2026-04-07T04:13:51.123407,134.042,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
